1934 1524 1934 1524 1581 1524 1018 1524 2041 1524 1581 1524 2041 1524 1168 1050 1168 1511 2134 1511 1168 1050 1942 1050 1942 1050 1254 1787 1254 1721 1919 1920 1111 1920 1663 1873 1663 1920 1111 1920
2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656 2194 2656
3270 2308 3270 2308 3270 2934 3270 2934 3271 2934 3270 2934 3270 2934 3270 2308 3270 2308 2934 3271 2934 3270 2934 3271 2934 2308 2934 3271 2934 2308 3270 2308 2934 3270 2308 3270 2934 3270 2308 3270
3129 2809 2734 2809 2734 2809 3129 2809 2734 2809 2734 2809 2603 2271 2603 2271 2603 2602 2704 2602 2603 2809 3129 2809 2603 2809 2734 2809 3129 2809 2603 2271 2652 2271 2603 2809 2734 2809 3129 2809
1594 1592 1594 1592 1594 1592 1594 1593 1692 1593 1592 1593 1692 1593 1692 1593 1692 1593 1592 1594 1593 1594 1592 1593 1592 1594 1592 1593 1594 1593 1594 1592 1594 1593 1692 1593 1692 1593 1594 1592
2395 3181 2395 3181 2866 3181 2866 3181 2866 3181 2395 3181 2866 3181 2395 3181 2395 3181 2866 3181 2866 3181 2395 3181 2395 3181 2395 3181 2866 3181 2866 3181 2395 3181 2866 3181 2866 3181 2395 3181
2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761 2710 2761
1472 1473 1472 1473 1472 1585 1472 1585 1472 1473 1472 1473 1472 1585 1629 1153 1342 1438 1342 1153 1342 1153 1342 1516 1342 1438 1329 1153 1329 1438 1342 1516 2470 1516 2470 2467 2470 1516 2470 2467
11 945 204 204 204 204 204 650 387 11 945 11 387 202 932 240 618 240 386 584 281 822 473 822 242 822 879 416 453 416 198 416 499 691 499 207 499 207 499 416
3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369
1948 1825 1948 1825 1948 1825 1948 1949 1753 1628 1752 1628 1752 1628 1752 1949 1752 1949 1628 1424 1628 1424 1628 1949 1628 1424 1628 1753 1635 1753 1628 1753 1949 1948 1825 1948 1825 1948 1825 1948
2173 2174 1385 1385 2174 1385 1175 1360 1175 1385 1385 2174 2173 2174 2173 2174 2173 1175 1385 1385 1175 1385 1385 1385 2174 1385 2174 1175 278 1267 1724 79 2460 3028 828 3028 31 1489 31 2665
2728 3174 2728 891 2728 887 1951 1850 862 862 1937 1850 1937 1 732 533 533 732 905 768 1876 2081 1876 2081 665 768 905 2686 686 32 687 2686 769 686 887 1951 553 1921 2064 1019
264 723 99 0 784 290 157 641 157 641 643 893 643 239 203 239 704 239 498 239 704 752 751 752 994 643 121 816 847 814 808 814 884 814 188 814 807 814 786 814
112 917 150 637 327 1509 327 1509 1262 1509 326 591 217 591 978 1549 1017 1549 1549 1549 1624 1903 2033 2049 2001 2049 1151 1960 1151 1301 695 1960 695 1301 695 1301 1151 1960 1151 2049
2948 2955 1173 2332 1173 2955 1813 1812 2152 1812 1813 2957 1813 2263 2959 2957 1813 2957 1813 2957 1813 2955 2952 2955 2958 2955 2332 1173 2955 1173 1812 1813 2957 1813 1812 1173 2948 1173 1812 1173
2514 2599 2514 2599 2514 2599 2514 2599 2979 2599 2979 2599 2514 2599 3093 2599 3093 897 3093 897 557 390 573 152 88 1998 88 266 732 289 732 78 534 533 533 533 533 533 732 218
1877 1502 1501 1502 1877 1575 1877 1502 1501 1502 1877 1502 1877 1575 1877 1575 1877 1502 1501 1502 1501 1502 1501 1502 1501 1502 1501 1502 1501 1502 1877 1575 1877 1502 1877 1502 1501 1502 1877 1502
3297 2685 3297 2685 3297 2879 3297 2685 3297 2685 3297 2879 3297 2879 3297 2685 3297 2685 3297 2879 3297 2685 3297 2685 3297 2879 3297 2685 3297 2685 3297 2685 3297 2685 3297 2879 3297 2879 3297 2685
3107 855 733 855 733 45 733 45 751 704 239 682 91 64 6 663 831 834 601 834 488 39 488 833 488 17 663 858 781 2585 781 858 663 6 682 210 64 643 814 884
770 566 510 566 471 3015 297 31 2774 1357 31 1489 218 1489 31 732 533 534 533 533 534 732 429 284 1513 1710 1513 1710 1172 429 1409 1957 1409 1710 305 429 1409 1745 1269 1745
957 650 957 650 387 11 945 11 387 434 506 721 722 333 722 659 208 659 241 410 411 230 625 624 621 624 625 229 625 623 623 624 623 625 40 480 40 621 623 623
1372 2088 1372 2088 1372 2088 1372 1904 1372 2088 1372 2088 1372 2088 1372 1904 1372 1904 1372 2088 1372 2088 1372 1904 1372 2088 1372 1904 1372 1904 1372 1904 1372 1904 1372 2088 1372 2088 1372 1904
1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644 1719 1644
2897 2895 653 225 653 225 653 2895 653 2895 2897 2895 2897 2895 653 225 653 2895 653 225 653 2895 653 2895 2897 2895 2897 2895 2897 2895 2897 2896 2897 2895 653 225 653 2895 2897 2895
591 724 591 978 1549 1549 978 917 327 1509 327 917 325 1509 615 217 724 217 591 978 591 217 615 217 591 217 724 217 591 1017 591 1017 591 326 917 112 917 288 917 985
1320 1646 1262 1509 324 1701 325 1701 150 326 591 217 615 1509 325 917 985 515 985 629 630 375 630 629 630 375 515 629 629 629 985 917 978 1549 1549 1549 978 917 150 1509
583 612 964 612 569 115 671 115 569 488 950 488 39 1010 488 834 831 886 831 663 858 663 17 663 657 656 657 656 657 663 657 656 657 663 17 832 17 832 17 601
2111 2112 2111 2112 1193 1548 1966 1548 1193 2112 1966 1548 1966 1548 1193 1857 1859 3274 3013 821 329 916 595 916 5 97 63 5 63 661 203 661 674 72 674 76 674 661 617 126
160 854 854 854 160 854 854 854 854 854 160 980 631 750 70 659 979 885 979 731 139 495 667 666 667 495 139 731 979 731 907 146 144 453 416 879 822 125 822 418
2682 2683 2378 2682 2378 2682 2682 2683 2682 2683 2682 2684 2683 2378 2682 2682 2378 2682 2682 2683 2684 2378 2682 2378 2683 2378 2682 2683 2378 2683 2684 2683 2378 2683 2378 2684 2682 2683 2378 2683
707 799 639 167 799 777 12 777 799 803 799 640 799 707 708 709 708 223 708 709 708 291 1714 616 999 522 1464 1184 1464 1184 1464 1184 1464 1761 748 28 714 106 748 1000
1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164 1795 1164
1097 1886 1944 1045 1980 2050 1980 1542 1422 2006 1571 1158 1571 2006 1422 1655 1422 1655 1422 1655 1422 1542 1215 1542 1215 1542 1423 1542 1215 1542 1980 1143 2103 1103 2103 1103 2103 1103 2103 1143
3121 3122 194 422 633 956 748 67 998 1000 998 748 153 1 732 295 882 779 882 779 179 267 102 267 102 267 780 1239 30 1650 646 549 646 31 882 295 771 342 771 342
2494 1469 686 769 86 1006 460 685 24 392 592 685 903 685 697 905 2081 1305 2081 2161 2081 1305 2081 665 2081 2161 905 2686 1714 616 1714 616 1000 748 999 28 54 999 699 842
2253 2891 2253 2299 2259 2299 2259 2744 3078 2744 2833 2744 2724 2778 2724 2744 2259 2427 2259 2299 2253 2891 2253 2299 2253 2891 2253 2891 2253 2891 2253 2299 2259 2427 2259 354 2407 354 2579 354
1123 1864 1095 1864 1123 1060 1123 1864 1123 1060 1123 1864 1095 1864 1095 1864 1552 1864 1101 2170 1101 2132 1101 2133 1101 1864 1552 1864 1095 1864 1095 1864 1101 2133 1101 2171 1101 2170 1101 2171
3078 2744 2259 2427 2259 2442 2259 2299 2253 2891 2253 2891 2253 2299 2259 2299 2259 2299 2259 2427 2259 2442 2259 2744 2259 2744 2259 2427 2259 2442 2259 2744 3078 2744 2259 354 2259 2744 3078 2744
2863 3131 3130 3131 3130 3131 2863 2864 2705 2864 3286 2379 3286 2721 3286 2703 3286 2721 2629 2416 2629 2416 2629 2721 3286 2437 3165 2437 2420 672 2437 3165 2437 3286 2703 3286 2437 672 2420 1931
619 390 22 455 390 708 707 799 365 1004 122 297 266 65 876 2400 725 992 876 1247 876 732 876 992 725 2400 725 992 876 2104 1114 1187 1114 2059 1114 2059 1114 2104 876 2638
2103 1103 2103 1103 2103 1143 2103 1103 2103 1143 2103 1143 1980 1542 1980 1542 2050 2112 2006 2110 2005 1461 1648 1186 1806 1805 1806 1805 2145 1805 1806 1805 1806 1805 1806 1186 1806 1186 1806 1805
1516 1329 1438 1329 1153 1342 1153 1342 1438 1342 1438 1329 1153 1329 1516 1329 1438 1329 1153 1329 1516 2470 1516 1329 1153 1629 1585 1472 1473 1472 1473 1570 1473 1569 1473 1472 1473 1472 1473 1570
1325 1839 1325 1839 1325 1683 1325 1839 1325 1683 1325 1839 1325 1839 1325 1839 1325 1839 1325 1839 1325 1683 1324 1683 1684 1683 1324 1683 1324 1683 1325 1683 1324 1683 1325 1839 1325 1839 1325 1839
2591 2697 2591 2698 2233 3158 2233 2698 2233 2698 2591 821 2591 2697 2591 821 3013 3274 1858 339 2799 339 813 339 1858 339 1858 1857 1858 339 2799 339 3158 339 813 735 813 916 329 114
2115 1068 2115 1068 1515 1748 1209 1748 1209 1068 2115 1068 1515 1068 1209 1068 1718 1068 592 739 588 4 588 739 464 2745 122 2745 2588 2745 464 2745 122 2745 464 2745 3115 2221 3115 2745
304 304 304 304 304 304 304 634 295 228 305 429 601 834 831 886 831 834 488 271 488 950 488 569 612 965 577 965 612 271 487 42 487 42 488 367 488 950 488 17
1331 1517 2079 1381 1268 1381 2079 1381 2079 2021 2079 1517 1335 1517 2079 1517 1331 1517 2079 2021 2079 1517 1162 1381 1162 1517 1335 1517 2079 1381 2079 2021 2079 1517 1335 1517 1268 2120 1268 1381
1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557 1558 1557
1504 1932 1504 1379 1504 1379 1504 1379 1074 1379 1462 1379 1605 1379 1605 1379 1074 1379 1504 1932 1504 1932 1504 1379 1504 1379 1605 1379 1462 1379 1504 1932 1504 1932 1504 1379 1504 1932 1504 1379
974 947 24 947 24 952 552 637 552 952 24 947 974 2339 974 2339 974 2339 378 1633 1801 1851 3009 1851 2995 2765 1528 1255 1255 1528 2765 2995 1851 3009 1851 3009 3008 3009 1851 2995
1711 1223 1712 1223 2099 1223 1964 1137 1964 2049 2075 2049 2032 2050 1332 2112 1332 2112 2111 2112 1980 1045 1704 1045 1705 1045 1453 1045 1705 1470 1453 1045 1954 1470 1980 1143 1980 2050 853 1252
355 977 355 390 176 67 616 1714 1273 1668 1860 1242 1236 774 1633 1801 441 1236 1015 1439 1083 2093 1015 1440 1083 1912 1083 1083 1440 1444 1439 1444 1440 1439 1444 1440 1015 1440 1015 1440
635 961 1488 961 1488 1031 1645 1031 1488 1031 1488 1645 1031 1645 1031 1645 1488 1031 1872 1488 961 1488 961 635 961 635 491 635 961 635 870 635 491 635 961 635 870 635 870 635
2970 3210 2970 3210 2970 1528 1814 1690 1891 1439 1891 1690 1122 2742 1122 1690 1122 2742 2880 2742 2880 2742 1122 1690 1814 1528 1723 1528 1723 441 1236 1396 1236 2024 1445 2024 1725 1297 1013 1545
1890 1253 1253 1253 57 157 57 1769 1174 1090 1392 1090 1107 1425 1107 1090 1608 1090 1174 1776 2034 1776 1107 1769 57 1253 57 1769 1174 1769 1107 1776 1107 1425 1107 1404 1776 1404 1924 1275
996 994 990 989 990 989 990 994 752 704 143 704 239 704 143 704 563 704 239 498 239 682 569 115 569 115 569 64 643 641 209 641 157 290 163 290 260 290 260 9
2466 2868 413 2868 2466 2868 2466 413 2868 2466 413 2466 2868 413 2868 2466 2868 2466 2868 413 2868 413 608 896 450 710 1148 1403 1148 1551 1148 1403 1148 1403 1148 1403 1148 1687 1533 1687
2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070 2369 3070
178 236 295 771 566 771 770 3041 905 2728 905 1969 862 732 31 2082 2082 2082 2082 2082 2082 31 297 1232 1457 1550 1457 1550 1235 1588 1128 1588 1128 1589 1128 1588 1456 1228 1456 1588
2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655 2690 2655
913 96 997 96 997 96 997 96 997 96 913 96 997 96 997 96 997 96 913 96 913 96 913 96 913 96 997 96 997 96 913 96 913 96 997 96 997 96 913 96
1473 1569 1473 1472 1473 1569 1601 1569 1601 1569 1601 1569 1473 1569 1601 1569 1601 1569 1601 1569 1601 1569 1601 1569 1601 1569 1601 1569 1601 1569 1601 1569 1601 1569 1473 1570 1473 1570 1473 1569
246 2559 246 2559 246 810 246 2559 3120 2559 246 2559 3120 2559 246 810 246 2559 3120 2559 3120 2559 246 810 900 810 531 188 531 532 531 532 531 532 531 810 448 810 448 810
2007 1034 1666 1034 1011 2029 1011 2028 2040 2028 2040 2028 1011 2028 1011 1034 1011 2028 2040 2029 1011 1034 1011 1034 1666 1034 1666 1034 1011 2029 1011 2029 2040 2028 1011 1034 1665 1034 1011 2029
1365 1059 1365 1014 1059 1733 1059 1014 1680 1731 1194 2135 1053 2135 2141 2135 1194 2135 1680 1194 1731 1584 1731 1985 1584 1314 1735 1657 1584 1314 1731 1406 1737 1736 1314 1735 1736 1314 1731 1657
2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560 2581 2560
3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764 3224 2764
1045 1704 2080 1705 1617 1705 1617 1820 1259 1820 1617 1820 1669 1820 1617 1705 1704 1470 1955 2002 2003 1487 1031 1872 1031 1645 1488 1645 1031 1872 1488 961 1488 961 1488 961 635 491 635 870
2959 2957 2959 2957 2959 2263 2959 2957 2959 2957 1813 2957 2959 2263 1813 1812 2152 1812 2152 1812 2152 1812 1173 2955 2952 2955 2332 1173 1812 2152 1812 1813 2957 2959 2957 1813 2957 2959 2957 2959
2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218 2433 3218
2850 2455 2851 2455 2850 2455 2850 2455 2850 2455 2850 2455 2850 2455 861 2455 861 860 214 860 214 654 255 654 240 618 240 386 584 202 654 202 386 240 654 202 255 202 386 932
308 1986 8 868 478 868 44 632 868 308 868 867 678 44 868 341 868 867 868 308 1986 1747 1986 1747 1720 1747 1984 1747 1720 1747 1135 1747 1986 1747 867 1747 2136 1747 1135 1154
2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714 2939 2714
1499 1500 1089 1500 1499 1500 1088 1500 1347 1089 1500 1089 1500 1089 1500 2024 1013 2024 1236 1150 1236 1396 1236 1500 1163 1500 1417 1725 1297 1725 1417 1725 2024 1046 1532 1046 2024 1013 1967 1967
2191 2546 2191 2546 2191 2499 2191 2546 2191 2499 2191 2499 2191 2546 2191 2499 2191 2546 2191 2546 2191 2546 2191 2499 2191 2499 2191 2546 2191 2546 2191 2546 2191 2499 2191 2546 2191 2546 2191 2546
1383 1115 1383 471 30 2149 1989 1514 1727 1811 1918 2094 1918 1853 1582 1391 1582 2078 1582 2078 1582 1391 1582 2078 1582 2078 1582 1853 1918 1917 1918 1917 1918 2151 1203 30 2149 30 2064 30
1184 1464 1460 1464 522 106 442 106 998 999 714 153 390 7 1001 7 616 714 699 310 278 444 374 94 285 896 285 445 374 444 94 374 373 3015 2720 3015 471 338 471 556
408 516 51 318 390 414 439 355 977 355 747 804 439 525 483 516 291 501 1004 901 902 555 338 107 372 194 372 502 372 107 276 827 272 887 1999 1281 1850 1998 887 1998
2653 3256 2653 2713 2653 2713 2653 3256 2653 2713 2653 3256 2653 2713 2653 3256 2653 2713 2653 2713 2653 3256 2653 2713 2653 2713 2653 3256 2653 2713 2653 2713 2653 2713 2653 2713 2653 3256 2653 3256
27 393 940 938 506 939 506 721 506 939 71 190 71 939 938 394 938 506 843 847 202 387 11 945 204 204 650 387 650 387 202 847 409 847 506 434 387 434 387 649
1646 1262 421 353 421 1687 1508 1150 1659 1659 1150 1294 1506 1294 1150 1507 1150 1506 1294 1506 1294 1506 1294 1150 1294 1506 1294 1506 1150 1262 421 1150 1294 1506 1150 2118 1150 1506 1294 1150
448 810 417 822 810 531 810 246 2559 3120 2559 246 2559 3120 2559 3120 2559 246 2559 246 2559 246 2559 246 810 246 2559 246 2559 246 2559 246 810 531 188 531 532 531 810 119
1932 1504 1932 1504 1379 1074 1379 1462 1379 1074 1379 1605 1379 1605 1379 1504 1379 1504 1932 1504 1932 1504 1379 1504 1932 1504 1932 1504 1379 1504 1932 1504 1932 1504 1932 1504 1379 1074 1379 1462
2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537 2537
297 504 159 547 697 469 586 422 54 390 910 390 482 481 364 706 608 639 167 462 167 439 597 51 439 167 799 708 223 708 291 683 25 69 276 69 516 408 516 69
1092 2009 1772 1626 1772 1626 2009 1092 2009 1626 2009 1626 1224 1626 1224 1706 1612 1263 1612 1263 1612 1706 1224 2009 1626 1224 2009 1772 2092 1772 1217 1772 2092 1772 2092 1772 1217 1772 2092 1772
2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211 2326 2211
2128 1244 2128 1244 1941 1244 2128 1244 2128 1244 1030 1941 1244 1941 1406 1367 1406 2070 1406 1658 1731 1657 1737 1657 1735 1731 1359 1736 1731 1657 1737 1406 2070 1406 1731 1732 1657 1736 1314 1736
227 753 477 951 399 951 277 951 399 951 277 951 277 951 477 346 477 951 277 951 399 951 399 951 277 951 477 346 477 951 477 753 628 1243 1505 1243 628 753 160 596
3291 2318 3291 2318 3291 2318 3291 56 505 562 505 56 172 1934 172 56 505 69 355 69 372 194 372 107 502 664 502 1007 655 276 888 338 902 901 902 901 555 276 471 276
2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622 2859 2622
1040 1078 1599 1950 1599 1600 1078 1600 1599 1078 1190 1613 1599 1076 1599 1685 1599 1685 1599 1600 1599 1685 1599 1950 1081 1950 1081 1950 1081 1141 1866 2167 1866 2167 1866 2167 1866 1246 1866 1867
2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523 2431 2523
1069 2137 1069 2137 1069 2137 1621 2137 2147 2137 2147 2137 1621 2137 1069 2137 1211 2137 1621 2137 1069 2137 1211 2137 1621 2137 2147 2137 1069 2137 1211 2137 1069 2137 1211 2137 1621 2137 2147 2137
955 612 955 488 368 488 569 682 643 663 17 601 17 601 834 831 834 488 950 487 42 644 1010 39 488 271 643 121 643 35 643 314 661 836 661 908 852 908 852 908
2588 2745 3115 2745 3115 2745 2665 31 2812 31 2812 471 556 462 364 470 291 3130 291 356 747 504 390 697 700 619 1004 1597 1598 1597 1004 1336 1831 1336 1863 1336 1863 1336 1863 1489
2181 2865 2181 648 2865 2181 2865 2181 648 299 468 299 648 2181 1012 2031 946 706 608 390 880 390 896 842 842 842 699 575 549 575 699 714 54 522 153 1 153 291 67 291
1924 1911 1924 1275 1622 1275 1622 1622 1622 1622 1275 1924 1404 1174 1090 1174 1769 1038 1769 1038 1174 1769 1107 1200 1107 1090 1107 1404 1090 1107 1769 1174 1425 1174 1090 1608 1392 1090 1404 1776
1561 1759 1486 1759 1486 1759 1947 1759 1363 1946 1363 1759 1486 1759 1033 1759 1946 1759 2014 2015 1033 2015 1033 1759 1561 1759 1033 2014 2015 2014 2015 1033 2014 1033 2014 2015 1033 1759 1363 1946
947 378 2339 974 2339 378 1633 1851 1801 1633 378 947 24 952 423 952 552 952 99 723 99 723 814 866 569 115 569 115 671 115 671 600 671 600 569 866 569 488 17 601
1171 1066 1963 1066 1962 1055 1961 1066 1963 1055 1961 1066 1963 1066 1961 1066 1171 1066 1961 1055 1962 1055 1961 1055 1963 1055 1961 1066 1962 1066 1963 1066 1963 1066 1171 1066 1963 1055 1963 1066
3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749 3264 2749
3130 291 683 25 69 516 745 910 747 805 746 747 51 482 439 58 697 184 999 28 153 748 714 422 105 275 697 547 244 439 94 444 445 374 763 825 763 805 745 251
1456 1228 1456 1588 1235 1550 1235 1749 1235 1588 1128 1589 1128 1589 1128 1589 1590 1589 1149 1589 1128 1589 1128 1590 1128 1589 1590 1463 1590 1128 1590 1589 1590 1589 1128 1588 1128 1589 1590 1589
1814 1528 1814 1528 1255 2139 1116 1893 1116 1893 1634 2257 3207 2257 3021 2166 3305 2166 2169 2166 2654 2166 3021 1529 3305 2654 1529 2169 1170 2169 2166 2169 1170 2169 1529 3305 2166 3021 2257 3207
122 263 283 263 311 2105 3044 2216 3044 2105 311 2529 2530 311 283 263 311 2530 311 2530 2529 2530 2529 2530 311 263 796 769 686 685 687 887 697 32 686 905 266 3191 905 686
2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358 2836 2358
3231 2700 3231 3058 3231 2700 3231 3058 3231 2700 3231 3058 3231 2700 3231 2700 3231 2700 3231 2700 3231 2700 3231 2700 3231 3058 3231 3058 3231 2700 3231 3058 3231 2700 3231 2700 3231 3058 3231 3058
2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582 2662 2582
2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893 2547 2893
1984 678 677 1747 677 867 678 379 954 0 585 86 539 184 106 390 706 772 896 608 639 608 413 608 597 332 439 244 547 590 525 390 82 390 248 681 219 681 231 390
1578 1530 2008 1435 2008 1341 2008 1341 2056 1341 2056 1341 2056 1341 2008 1435 1436 1435 2008 1435 2008 1341 2008 1435 1436 1434 1436 1435 2008 1530 2008 1435 2008 1530 1185 1945 1870 1178 1178 1178
775 847 520 847 509 174 410 241 631 70 631 995 986 959 959 959 959 959 959 986 226 986 642 986 61 944 258 944 943 986 61 944 943 944 61 944 61 944 943 944
2534 2473 2534 2535 2534 2609 2534 3125 2485 3125 2534 2609 2534 2609 2534 3125 2483 2245 301 2245 2310 2245 2310 3125 2390 2245 2483 3125 2310 2245 2390 2245 301 68 301 68 301 2245 2390 2245
1013 1967 1725 1967 1725 1545 80 269 80 269 878 269 878 269 878 269 878 269 80 269 80 269 878 269 878 269 80 269 878 269 878 269 878 269 80 269 878 269 878 269
477 346 477 369 651 928 651 369 651 928 651 986 750 979 980 631 1003 416 453 144 1002 141 144 281 144 453 144 453 416 418 453 418 416 146 40 621 624 625 623 623
882 779 1279 1976 1279 1976 1357 2774 1357 31 471 504 471 1232 1457 1550 1457 1232 1457 1550 1235 1550 1457 1550 1457 1550 1457 1550 1457 1232 471 504 471 510 504 471 3015 2720 3015 3169
3181 2395 3181 2866 3181 2395 3181 2866 3181 2395 3181 2866 3181 2866 3181 2395 3181 2866 3181 2866 3181 2866 3181 2866 3181 2395 3181 2866 3181 2866 3181 2395 3181 2395 3181 2395 3181 2866 3181 2866
2023 1918 2148 1918 1188 1918 2159 2175 2122 2175 2159 1918 2148 1203 30 1239 780 1203 30 1650 1383 1115 1383 1115 1383 471 272 285 896 842 180 698 700 619 698 180 58 439 871 517
2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110 2555 3110
50 763 805 490 805 747 481 439 669 561 655 508 502 1007 655 25 683 25 461 25 683 25 888 461 69 372 194 372 888 276 827 272 780 1664 779 882 779 1006 779 2202
3247 2335 3247 2335 3247 2335 3247 2335 3247 2335 3200 2832 3161 2832 3200 2832 3200 2832 2286 2832 2323 2832 2295 2832 3200 2335 3247 2335 3200 2335 3200 2335 3200 2832 2295 3161 2832 3160 2832 2286
128 638 128 638 3046 3201 2878 2319 2561 2877 2319 2877 2319 2878 2319 2878 3278 2701 3278 2878 2561 2878 3278 2878 3201 2878 2319 2878 3046 638 3046 638 3046 2878 3046 638 3046 638 128 638
2070 1406 1732 1985 1732 1985 1350 1985 1732 1406 1364 1406 1733 1059 1744 1059 1014 1059 1014 1365 1059 1365 1059 1014 1378 1014 1059 1380 1591 1380 1591 1380 1378 1014 1378 1014 1380 1014 1365 1059
1009 245 1009 691 935 657 935 995 986 642 986 61 986 980 990 994 990 989 990 989 990 994 996 751 734 733 855 3124 2260 1420 2699 2441 855 432 855 704 751 996 847 394
1790 1928 1790 1927 1790 1927 1928 1790 1928 1790 1847 1790 2022 2022 2022 1784 2022 1927 1790 1915 1790 2022 1928 2022 1927 1928 1785 1756 1784 2022 1790 1915 1790 1928 1785 1756 1784 1786 1784 1756
2689 2688 2689 2687 2689 2688 2689 2688 2409 2688 2409 2688 2687 2689 2688 2689 2688 2687 2688 2689 2687 2689 2688 2687 2689 2688 2409 2688 2687 2688 2409 2688 2689 2688 2687 2688 2689 2688 2409 2688
2418 2364 2418 2364 2418 2364 2418 3012 2418 3012 2418 2364 2418 2753 2387 2753 2387 2753 1708 1214 2004 1461 1648 1186 1648 1186 1648 2050 1285 1704 1045 1704 2080 1704 2080 1300 1901 1922 1901 1300
